"Thursday, October 05, 2017",4:30 pm,"Gender & Women's Studies, 1205 W Nevada St","Ronak Kapadia: Palestine in the Sky: Visionary Aesthetics, Atmospheric Warfare, and the Queer Feminist Utopias of Larissa Sansour",Ronak Kapadia is an Assistant Professor of Gender and Women's Studies.This is a Gender & Women's Studies Sesquicentennial Lecture Series Event.
"Thursday, October 05, 2017",4:30 pm,"Gender and Women's Studies, 1205 Nevada Street, Urbana, Illinois 61801","Palestine in the Sky: Visionary Aesthetics, Atmospheric Warfare, and the Queer Feminist Utopias of Larissa Sansour",
"Thursday, October 05, 2017",5:30 pm,Expresso Royale,Pause Café,"French Conversation Group. All are welcome, any level of French. Meet at Express Royale on Oregon at 5:30 every Thursday when classes are in session."
"Thursday, October 05, 2017",5:30 pm,"Krannert Art Museum Lower Level, Auditorium (Room 62)",Scholar Talk,"""Transmission: Jesse Aron Green & the History about to Happen"" will be presented by Michael Jay McClure, associate professor of Art History, University of Wisconsin-Madison."
"Thursday, October 05, 2017",7:00 pm,"Illini Room A, Illini Union, 1401 W. Green St., Urbana",Performance by Stary Olsa group (Belarusian medieval folk band),"Stary Olsa performs medieval, Renaissance, and early baroque music from the Grand Duchy of Lithuania and western Europe. They use only period instruments (painstakingly handcrafted from historically accurate materials), such as cistra, Baltic psaltery, shawms, rebec, and Belarusian bagpipe. They sing in Belarusian. The band has received numerous positive critical reviews. The group is on a tour of the U.S. this fall."
"Thursday, October 05, 2017",7:00 pm,"Illini Room A, Illini Union, 1401 W. Green St, Urbana",Performance by Stary Olsa (Belarusian medieval folk band),"A Belarusian band, Stary Olsa, is currently on tour in the U.S. and will perform at the U of I on Thursday, Oct. 5, at 7 p.m., in Illini Room A, Illini Union, 1401 W. Green St., Urbana. Stary Olsa performs medieval, Renaissance, and early baroque music from the Grand Duchy of Lithuania and western Europe. They use only period instruments (painstakingly handcrafted from historically accurate materials), such as cistra, Baltic psaltery, shawms, rebec, and Belarusian bagpipe. They sing in Belarusian. The band has received numerous positive critical reviews. The performance is free and open to the public. Their performance is sponsored by the Russian, East European and Eurasian Center and the support of the US Department of Education Title VI grant; the Department of Slavic Languages and Literatures; The European Union Center (EUC); the Center for Global Studies; and the Center for World Music.For more information, contact Professor Valeria Sobol: vsobol@illinois.edu."
"Thursday, October 05, 2017",7:00 pm,"Illini Room A, Illini Union, 1401 W. Green St., Urbana",Stary Olsa Group Performance (Belarusian medieval folk band),"A Belarusian band, Stary Olsa, is currently on tour in the U.S. and will perform at the U of I on Thursday, Oct. 5, at 7 p.m., in Illini Room A, Illini Union, 1401 W. Green St., Urbana. The performance is free and open to the public. Stary Olsa performs medieval, Renaissance, and early baroque music from the Grand Duchy of Lithuania and western Europe. They use only period instruments (painstakingly handcrafted from historically accurate materials), such as cistra, Baltic psaltery, shawms, rebec, and Belarusian bagpipe. They sing in Belarusian. The band has received numerous positive critical reviews. Their performance is sponsored by the Russian, East European and Eurasian Center and the support of the US Department of Education Title VI grant; the Department of Slavic Languages and Literatures; The European Union Center (EUC); the Center for Global Studies; and the Center for World Music."
"Thursday, October 05, 2017",7:00 pm,"Illini Room A, Illini Union, 1401 W. Green St., Urbana",Performance by Stary Olsa group (Belarusian medieval folk band),"Stary Olsa performs medieval, Renaissance, and early baroque music from the Grand Duchy of Lithuania and western Europe. They use only period instruments (painstakingly handcrafted from historically accurate materials), such as cistra, Baltic psaltery, shawms, rebec, and Belarusian bagpipe. They sing in Belarusian. The band has been on tour in Europe and the U.S. since early January, and is making a special stop at the U. of I.    You can watch various videos of them performing, at: http://staryolsa.com/en/gallery/video-en.html   "
"Friday, October 06, 2017",All Day,"Urbana, IL",School of Chemical Sciences Sesquicentennial Celebration,"Visit the SCS website for a detailed schedule, to register, and share your memories. Friday, Oct. 6: Dedication Day Events include the re-dedication of the Chemistry Annex, Herb Gutowsky Chemical Landmark Designation, evening reception and dinner, and more. Saturday, October 7: Reunion Day Events include panel discussions on the histories of the departments, tours, an evening reception and dinner."
"Friday, October 06, 2017",All Day,Lucy Ellis Lounge (FLB 1080) and Spurlock Museum,Illinois Classical Conference,"Illinois Classical Conference Friday, October 6 to Sunday, October 8 Lucy Ellis Lounge (FLB 1080) 707 South Mathews Avenue Urbana, Illinois and Knight Auditorium, Spurlock Museum"
"Friday, October 06, 2017",12:00 - 1:00 pm,"Room 3057 Lincoln Hall,  702 S Wright Street,  Urbana",Prospective Student Pizza Party and Information Session in Sociology,
"Friday, October 06, 2017",12:00 - 1:30 pm,"Lucy Ellis Lounge - 1080 Foreign Languages Building (707 S Mathews, Urbana)","Philip Emmanual Bloom: ""The Meditating Mind: Image as Ritual in a Chinese Buddhist Cave-Shrine""","  This paper begins with two simple questions: Who is the humble figure that kneels in the middle of the Cave of Perfect Enlightenment (Baodingshan, Dazu County), a sculpture-filled grotto in southwestern China constructed during the late twelfth and early thirteenth centuries? More significantly, why is spectatorial attention focused on this enigmatic kneeler rather than the eminent buddhas he worships? Examining the visual program of this mesmerizing grotto and the kneeling figure’s place therein, this paper argues that the cave creates an idealized representation of a space of Buddhist ritual practice. Within this space, the kneeler, a figure that finds no exact counterpart in scriptural sources, comes both to enact perpetual reverence on behalf of absent worshippers and to solicit spectatorial identification; he thereby enables viewers to imagine themselves into the representational world of scriptural narrative and liturgical practice constructed in the cave. Drawing on Hans Belting’s recent work on image anthropology, this paper concludes by interrogating the triangular relationship among illusion, matter, and the mind that is thematized in the grotto. The cave, its source texts, and related rituals collectively seem to insist on the fundamental irrelevance of all media save the mind itself—which, I argue, points to the need to develop a specifically Buddhist theory of images, media, and bodies.   Phillip E. Bloom is Curator of the Chinese Garden and Director of the Center for East Asian Garden Studies, The Huntington Library, Art Collections, and Botanical Gardens, San Marino, CA. Most recently Assistant Professor of East Asian art at Indiana University, Bloom holds his Ph.D. from Harvard University in the history of art and architecture. His research interests include Chinese Buddhist art of Tang (618-907) and Song (960-1279) dynasties, theories of art and ritual, as well as the artistic and religious exchanges among the cultures of medieval East Asia.  "
"Friday, October 06, 2017",12:00 - 2:00 pm,223 Gregory Hall,Full Professor Promotion Meeting,
"Friday, October 06, 2017",12:00 pm,"David Kinley Hall, Room 317",External Speaker Series,
"Friday, October 06, 2017",12:00 pm,"University YMCA, 1001 S. Wright St.",Friday Forum with Bob Pahre,Professor Pahre will discuss 'Threats to National Parks' as part of the Building a Better Environmental Movement series.
"Friday, October 06, 2017",1:30 pm,819 Psychology,Developmental Brown Bag--Dominic Gibson & Kensy Cooperider--University of Chicago,Dominic Gibson: Gesture’s Role in Bridging Symbolic and Nonsymbolic Representations of Number Kensy Cooperrider: Spatial Analogies in Communication and Cognition
"Friday, October 06, 2017",2:00 - 3:00 pm,2050 Foreign Languages Building (EALC Library),Chinese Table,"Chinese Table is open to students who are learning Chinese at all levels as well as Chinese native speakers who are interested in participating in the conversation. The group meets every Friday during the Fall Semester, except Nov. 24."
"Friday, October 06, 2017",2:00 pm,"Lucy Ellis Lounge, 1080 Foreign Languages Building, 707 S. Mathews Ave., Urbana","Panel discussion: ""Oral Proficiency and the Language Curriculum""","Panel members will include: Jessica Nicholas, Ph.D. candidate and Course Coordinator of French 101 & 102; Jeeyoung Ahn Ha, Director of the Korean Language Program; and Brenden Carollo, Director of Fourth Semester Spanish.    Panelists will share their experiences, perspectives, and ideas on various aspects of ACTFL Oral Proficiency Interview (OPI) training, as well as the proficiency guidelines, with particular emphasis on practical applications for the classroom and for the language curriculum. If you are interested in learning more about OPI certification or in revising your course content or assessments to follow ACTFL guidelines, then this event is for you!   Bring your own insights, suggestions, and questions! All language faculty and TAs are welcome to attend. Light refreshments will be served."
"Friday, October 06, 2017",2:00 pm,"Lucy Ellis Lounge, Foreign Languages Building","""Oral Proficiency and the Language Curriculum"" panel discussion with Jessica Nicholas","Jessica Nicholas (Ph.D. candidate and Course Coordinator of French 101 & 102) in panel discussion on ‘Oral Proficiency and the Language Curriculum’"" together with Jeeyoung Ahn Ha (Director of the Korean Language Program) and Brenden Carollo (Director of Fourth Semester Spanish). Event hosted by the Center for Language Instruction and Coordination in SLCL.” Panelists will share their experiences, perspectives, and ideas on various aspects of ACTFL Oral Proficiency Interview (OPI) training, as well as the proficiency guidelines, with particular emphasis on practical applications for the classroom and for the language curriculum. If you are interested in learning more about OPI certification or in revising your course content or assessments to follow ACTFL guidelines, then this event is for you!   Bring your own insights, suggestions, and questions! All language faculty and TAs are welcome to attend. Light refreshments will be served."
"Friday, October 06, 2017",3:30 - 5:00 pm,317 David Kinley Hall,Roger Koenker: Shape Constrained Density Estimation Beyond the MLE,
"Friday, October 06, 2017",3:30 - 5:00 pm,415 Gregory Hall,Undergraduate Studies (UGS) Committee Meeting,
"Friday, October 06, 2017",5:00 - 6:00 pm,Illini Union Basement (near Einstein Brothers Bagels),Korean Conversation Table,"Korean Conversation Table meets every Friday of Fall 2017 Semester, beginning Sept. 8 and ending Dec. 1, except for Friday, Nov. 17 and 24."
"Saturday, October 07, 2017",12:00 - 3:00 pm,"101 International Studies Building. 910 S. Fifth St, Champaign IL 61820","Latin American Teachers Workshop “Day of the Dead History & Art Workshop""","Professional Development K-12 Latin American Teachers Workshop “Day of the Dead History & Art Workshop”   Learn about the history, traditions and art of Day of the Dead with the National Museum of Mexican Art.  Teachers will be introduced to the origins of celebrations in various regions of Mexico, as well as the imagery and symbolism of the day.  Participants will learn about arts integration strategies in the classroom, receive curricular resources related to Day of the Dead, and the session will include a workshop on making miniofrendas (altars).  "
"Saturday, October 07, 2017",3:00 pm,"Knight Auditorium, The Spurlock Museum, 600 E. Gregory St., Urbana","AIA Fall 2017 Lecture Series - John Senseney, Associate Professor of Architecture, U of I: ""An Art of Shaping Space Around Ritual: Roman Architecture and Monumentality""",This is a special lecture sponsored by the Illinois Classical Conference.
"Saturday, October 07, 2017",3:00 pm,"Knight Auditorium, Spurlock Museum","John Senseney, University of Illinois at Urbana-Champaign","John Senseney, University of Illinois at Urbana-Champaign “‘An Art of Shaping Space Around Ritual’: Roman Architecture and Monumentality” Saturday, October 7, at 3:00 PM Knight Auditorium, Spurlock Museum“‘An Art of Shaping Space Around Ritual’: Roman Architecture and Monumentality”"
"Saturday, October 07, 2017",5:00 pm,Lucy Ellis Lounge (FLB 1080),"Antony Augoustakis, University of Illinois at Urbana-Champaign","Antony Augoustakis, University of Illinois at Urbana-Champaign “‘The New Ben-Hur (2016) in a Changing World” Saturday, October 7, at 5:00 PM Lucy Ellis Lounge (FLB 1080) 707 South Mathews Avenue Urbana, Illinois"
"Sunday, October 08, 2017",3:00 pm,"Knight Auditorium, Spurlock Museum","Lynn Kvapli, Butler University","Lynn Kvapli, Butler University “Recent Discoveries at the Bronze Age Site of Aidonia, Greece” Sunday, October 8, at 3:00 PM Knight Auditorium, Spurlock Museum"
"Monday, October 09, 2017",10:00 am,Main Quad,"Robert Holschuh Simmons, Ph.D.  - Monmouth College",
"Monday, October 09, 2017",12:00 - 1:00 pm,"Room 3014, Foreign Languages Building",Religion Department Coffee Hour,"The Department of Religion Coffee Hour is an opportunity for undergrads, grads, and professors to come together to build community and enjoy an hour of informal conversation about a variety of topics that impact our world and daily lives, while enjoying free coffee, tea, and treats."
"Monday, October 09, 2017",12:00 - 1:30 pm,"David Kinley Halll, Room 404",Student Faculty Seminar,"Kylee Britzman ""Objective and Subjective Political Knowledge in the Social Media Environment"""
"Monday, October 09, 2017",12:00 pm,819 Psychology,SPO Brown Bag--Amy Moors--Purdue,"Is monogamy optimal?: Insight on consensual non-monogamies, interdisciplinary perspectives, and diverse methods"
"Monday, October 09, 2017",3:30 - 5:00 pm,317 DKH,Nathan Fiala: Social Accountability and Service Delivery: Evidence from Two Large-Scale Experiments in Uganda,
"Monday, October 09, 2017",4:00 - 6:00 pm,"Caffe Paradiso, 801 S. Lincoln Ave., Urbana",Kaffeestunde,Kaffeestunde will take place this semester at Caffe Paradiso on Mondays from 4 to 6.  
"Monday, October 09, 2017",4:00 pm,116 Roger Adams Lab,"R.C. Fuson Lecture: Professor Vy M. Dong, University of California at Irvine, ""I. A Few of My Favorite Rings: Catalysis Inspired by Macrocycles""",Reception immediately following in the 'A' Atrium Chemical and Life Sciences Laboratory
"Monday, October 09, 2017",5:00 pm,"English Building, Room 304","""The Destruction of Memory"" - an Holocaust, Genocide, and Memory Studies movie screening","This will be a film screening and the filmmaker, Tim Slade will be skyping in for a Q & A session."
,5:00 pm,"Espresso Royale, Goodwin & Oregon","""Caffettino?"" Italian Conversation Group",
"Monday, October 09, 2017",6:00 - 7:00 pm,"Espresso Royale, 1117 W. Oregon St., Urbana",Caffetino (Italian Conversation Group),"""Caffettino"" meets every Monday at Espresso Royale on Goodwin and Oregon, at 6 p.m."
"Tuesday, October 10, 2017",8:30 am - 5:00 pm,Alice Campbell Alumni Center,Data Science Day,"Data Science Day is a celebration of data science from across our campus, will take place on October 10 at the Alice Campbell Alumni Center. Events include multiple sessions focusing on the application of data science in a variety of research fields including agriculture, health, finance, the humanities, and education, as well as the theoretical foundations. Attendees to these sessions should expect to actively participate as data scientists from across campus work to define how we can best meet the diverse challenges and opportunities presented by the wealth of data now impacting researchers across campus. Event link Also, new to this summit is a poster session to highlight the best data science work being done by students from across our campus. The poster session is being organized by students from the iSchool. Submissions from any field, at both the undergraduate and graduate level are encouraged, and the best poster (as selected by the participants in this event) will be recognized. Poster submission closes on September 20; submission information is provided at the following website (also available from the above webpage). Poster submission link"
"Tuesday, October 10, 2017",12:00 - 1:00 pm,"Lucy Ellis Lounge, 1080 Foreign Languages Building, 707 S Mathews, Urbana",CSAMES Brown Bag Lecture: “The Revival of Indian Comics: Perspectives from Stakeholders at Comic Con  India”,
"Thursday, August 31, 2017",All Day,"Krannert Art Museum Main Level, Contemporary Gallery","KAM Exhibit | Coveting Nature: Art, Collecting, and Natural History in Early Modern Europe","Coveting Nature explores the ways in which botanists and entomologists worked in tandem with artists and illustrators to record and disseminate knowledge in the early modern period (1500-1800). Natural history owes much to the tradition of assembling cabinets of curiosity in which natural specimens were collected alongside objects with geological, ethnographic, and artistic significance. In this period, the refinement of printed images revolutionized the observational sciences. Increasingly sophisticated woodcuts and eventually engravings, which could be augmented with hand coloring, largely superseded hand-drawn images, more crude woodcuts, and verbal descriptions in scientific publications, while also appealing to artists and art lovers."
"Thursday, August 31, 2017",All Day,"Krannert Art Museum Main Level, Rosann Gelvin Noel Annex, Light Court, and West Gallery",KAM Exhibit | Propositions on Revolution (Slogans for a Future),This exhibition takes the centennial of the Russian Revolution as an occasion to think about revolution as a broad category. It adopts a working method employed by early twentieth-century political organizers who co-authored slogans as a brainstorming device for developing consciousness of their contemporary situation and consensus about how to move forward.
"Thursday, August 31, 2017",All Day,Krannert Art Museum,KAM Exhibit | World on the Horizon: Swahili Arts Across the Indian Ocean,"World on the Horizon: Swahili Arts Across the Indian Ocean will be the first major traveling exhibition dedicated to the arts of the Swahili coast and their historically deep, fluid, and enduring connections to eastern and central Africa and the port towns of the western Indian Ocean world. The exhibition will offer audiences an unprecedented opportunity to view over 100 artworks brought together from public and private collections in East Africa, Europe, Oman, and the United States."
"Wednesday, November 01, 2017",10:00 am,171 Roger Adams Lab,"Ms. Adina Badea, Final Defense, UIUC, ""Design and Evaluation of Neuroregenerative Properties of 4D Hydrogel Scaffolds""",Advisor: Prof. Ralph Nuzzo
"Wednesday, November 01, 2017",12:00 pm,"Room 101 ISB; 910 S. Fifth St., C","CAS Brown Bag: ""Gendered Leadership: Representation of Women in the Management of Higher Education in Kenya""",
"Wednesday, November 01, 2017",12:00 pm,"IPRH Seminar Room, Levis Faculty Center, Fourth Floor (919 West Illinois Street, Urbana, IL)",Writing Otherwise Brown Bag Workshop: The OpEd Project Information Session,"OpEd info session – In April 2018, IPRH will be sponsoring a workshop organized by the OpEd Project whose mission “is to increase the range of voices and quality of ideas we hear in the world.” Come to this information session to learn more about the spring event from Anke Pinkert, who attended an OpEd workshop in Chicago, and find out how you can participate at Illinois."
"Wednesday, November 01, 2017",12:00 pm,"IPRH Seminar Room, Levis Faculty Center, Fourth Floor (919 West Illinois Street, Urbana, IL)",Writing Otherwise Brown Bag Workshop: The OpEd Project Information Session,"OpEd info session – In April 2018, IPRH will be sponsoring a workshop organized bythe OpEd Project whose mission “is to increase the range of voices and quality of ideas we hear in the world.” Come to this information session to learn more about the spring event from Anke Pinkert, who attended an OpEd workshop in Chicago, and find out how you can participate at Illinois."
"Wednesday, November 01, 2017",12:00 pm,"IPRH Seminar Room, Levis Faculty Center, Fourth Floor (919 W Illinois St, Urbana)",Writing Otherwise Brown Bag Workshop: OpEd Project Information Session,"OpEd info session – In April 2018, IPRH will be sponsoring a workshop organized by the OpEd Project whose mission “is to increase the range of voices and quality of ideas we hear in the world.” Come to this information session to learn more about the spring event from Anke Pinkert, who attended an OpEd workshop in Chicago, and find out how you can participate at Illinois."
"Wednesday, November 01, 2017",2:00 - 3:30 pm,101 International Studies Building,Tarsila do Amaral and the Brazilian Counterculture,"This lecture investigates the influences of the Brazilian artist Tarsila do Amaral for the Brazilian counterculture movements of the 1960s and 1970s. It will analyze the concept of anthropophagy, developed by Tarsila and her contemporaries, in the production of Brazilian artists from different areas, such as Chico Buarque, Ney Matogrosso, Hélio Oiticica and Rubem Fonseca. For this, it compares some paintings by Tarsila with fragments of later works from Brazilian cultural scene, in addition to showing the impact of the painter's work on contemporary Brazilian cultural imagery. It will be possible to see, then, how the production of Tarsila do Amaral left a great trace in the Brazilian culture, that extends by the plastic arts, literature, cinema, television and even mass culture. Juan Filipe Stacul is an associate professor at the Federal Institute of Education, Science and Technology of Goiás (IFG - Brazil). He has a PhD in Literature from the Pontifical Catholic University of Minas Gerais (PUC Minas), with a postdoctoral scholarship at the Federal University of Viçosa (2016-2017). Master of Literature by the Federal University of Viçosa (2012), specialist in Gender and Diversity in School by the Federal University of Minas Gerais (2016) and graduated in Letters by Faculdade Castelo Branco (2009). He was a visiting scholar at the University of Illinois at Urbana-Champaign (2014-2015) and an assistant professor at the Federal University of Viçosa (2012-2014). Currently he is also editor-in-chief of the journal Jangada: Journal for Brazilian Studies and member of the Research Group Da Rua: sujeitos e objetos (CNPq / PUC MG). He has published Driven by Eros (2016) and Homem em cena (2017), both books on gender issues in Brazilian Literature and Film."
"Wednesday, November 01, 2017",2:00 pm,B102 CLSL,"Prof. Andrei Tokmakoff, University of Chicago, ""The dynamics of protons in liquid water viewed through ultrafast IR spectroscopy""",
"Wednesday, November 01, 2017",2:00 pm,"101 International Studies Building – 910 S Fifth St, Champaign",Lemann Lecture Series.  “Tarsila do Amaral and the Brazilian Counterculture”,
"Wednesday, November 01, 2017",3:30 pm,307 Gregory Hall,FACULTY MEETING,Monthly Faculty Meeting
"Wednesday, November 01, 2017",5:00 - 6:30 pm,111 Gregory Hall,Dissertation Proposal Writing Workshop,
"Wednesday, November 01, 2017",5:00 - 7:00 pm,1080 Foreign Languages Building,Arabic Movie Screening,
"Wednesday, November 01, 2017",5:00 pm,109 English,"Hebrew and Yiddish Movie Nights: ""Arab Labor"" and ""The Writer""",
"Wednesday, November 01, 2017",6:00 - 7:30 pm,"La Casa Cultural Latina, W. Nevada St., Urbana",Bate Papo – Portuguese Conversation Table: Comparando e contrastrando culturas- Fiesta de Halloween,"Bate Papo is free, and open to everyone. Students at all levels are welcome to attend, as well as community members interested in practicing Portuguese."
"Wednesday, November 01, 2017",6:00 - 7:30 pm,"La Casa Cultural Latina, 1203 West Nevada Street, Urbana IL",Bate Papo- Portuguese Conversation Table: Comparando e contrastando culturas: Festa de Halloween,
"Wednesday, November 01, 2017",6:00 - 8:00 pm,"Lucy Ellis Lounge, 1080 FLB","Less Commonly Taught Languages Film Series- KAHLIL GIBRAN’S ""The Prophet"" (Animated, 2015, Arabic, with English subtitles)","(Animated, 85 min., Arabic, with English subtitles.)   Exiled artist and poet Mustafa embarks on a journey home with his housekeeper and her daughter; together the trio must evade the authorities who fear that the truth in Mustafa's words will incite rebellion.    Director: Roger Allers, Gaëtan Brizzi Voice Talents: Liam Neeson, Salma Hayek"
"Wednesday, November 01, 2017",6:00 pm,"Lucy Ellis Lounge, 1080 FLB","LCTL Film Series Fall 2017 – “The Prophet” (2014, 84 min., Arabic, with English subtitles)","Exiled artist and poet Mustafa embarks on a journey home with his housekeeper and her daughter; together the trio must evade the authorities who fear that the truth in Mustafa's words will incite rebellion. This animated feature is directed by Roger Allers and Gaëtan Brizzi, and features the voice talents of Liam Neeson and Salma Hayek, John Krasinski, Alfred Molina, Quvenzhané Wallis, and Frank Langella. Hayek also served as producer for the film.   Variety, a weekly American entertainment trade magazine, wrote of the film: ""As if it weren't special enough to hear Neeson recite Gibran's sentiments amidst such striking visuals, the addition of music further elevates verses that so many have already committed to memory and which a whole new audience can now discover for the first time."""
"Thursday, November 02, 2017",All Day,"Illini Union Art Gallery, 1401 W. Green St., Urbana","Exhibition - ""12 Nazi Concentration Camps: Photographs by James Friedman""","In 1981 and 1983, American photographer James Friedman traveled to the sites of twelve Nazi concentration camps, from Belgium to Poland. His pictures, created in color with an 8"" x 10"" field camera, are idiosyncratic, often highly personal and sometimes surprising. They present counterpoints to the historical and contemporary black-and-white photographs of the camps made at the end and just after the war that comprise most people's image of the Holocaust and may challenge the viewers' perceptions and assumptions.   ""(James) Friedman's '12 Nazi Concentration Camps' is arguably the most significant body of photographic work on the concentration camps in the post-Holocaust era.""- Art Historian Dora Apel, Ph.D., author of Memory Effects: The Holocaust and the Art of Secondary Witnessing (2002) and W. Hawkins Ferry Chair in Modern and Contemporary Art History, Department of Art and Art History, Wayne State University, Detroit, Michigan   ""I saw Jim Friedman's photographs and was deeply moved.""- Elie Wiesel, Andrew W. Mellon Professor in the Humanities, Boston University, March 23, 1993"
"Thursday, November 02, 2017",11:00 am,"Charles  Miller Auditorium,  CLSL, B102","Molecular & Integrative Physiology Seminar: Michael Halassa, M.D., Ph.D., NYU, ""Thalamic amplification of cortical connectivity sustains attentional control""",Dr. Michael Halassa; http://halassalab.org/about/
"Thursday, November 02, 2017",12:00 pm,"101 International Studies Building – 910 S Fifth St, Champaign",Lecture Series: “The Ford Foundation and Brazilian Economics: modernization and pluralism in an authoritarian society”,
"Thursday, November 02, 2017",2:00 pm,Lucy Ellis Lounge (FLB 1080),"David Hernandez, University of Notre Dame","David Hernandez, University of Notre Dame “The Emergence of the Imperial Cult at Buthrotum (Butrint): New Evidence from the Roman Forum Excavations Project” Thursday, November 2, at 2:00 PM Lucy Ellis Lounge (FLB 1080) 707 South Mathews Avenue Urbana, Illinois  "
"Thursday, November 02, 2017",2:00 pm,"Lucy Ellis Lounge, 1080 Foreign Languages Building, 707 S. Mathews Ave., Urbana","Arcaeological Institute of America Lecture Series: David Hernandez, University of Notre Dame-""The Emergence of the Imperial Cult at Buthrotum (Butrint): New Evidence from the Roman Forum Excavations Project""",
"Thursday, November 02, 2017",3:00 pm,C605 Chemical and Life Sciences Lab,"Ms. Trang Nguyen, Final Defense, UIUC, ""Synthesis and Reactivities of Titanocene Oxo Complexes and Rhodium-Catalyzed Oxidative Amidation""",Advisor: Prof. Kami Hull
"Thursday, November 02, 2017",3:30 - 5:00 pm,317 DKH,Can Urgun: Contract Manufacturing Relationships,Contract Manufacturing Relationships
"Thursday, November 02, 2017",3:30 pm,106B1 - Engineering Hall,"Statistics Seminar - ""Metrics Matter, Examples from Binary and Multilabel Classification"" - Sanmi Koyejo, UIUC","Performance metrics are a key component of machine learning systems, and are ideally constructed to reflect real world tradeoffs. In contrast, much of the literature simply focuses on algorithms for maximizing accuracy. With the increasing integration of machine learning into real systems, it is clear that accuracy is an insufficient measure of performance for many problems of interest. Unfortunately, unlike accuracy, many real world performance metrics are non-decomposable i.e. cannot be computed as a sum of losses for each instance. Thus, known algorithms and associated analysis are not trivially extended, and direct approaches require expensive combinatorial optimization. I will outline recent results characterizing population optimal classifiers for large families of binary and multilabel classification metrics, including such nonlinear metrics as F-measure and Jaccard measure. Perhaps surprisingly, the prediction which maximizes the utility for a range of such metrics takes a simple form. This results in simple and scalable procedures for optimizing complex metrics in practice. Time permitting, I will briefly outline how the same analysis gives decision-theoretic optimal procedures for selecting point estimates from complex posterior distributions for structured objects such as graphs.  Joint work with Nagarajan Natarajan, Bowei Yan, Kai Zhong, Pradeep Ravikumar and Inderjit Dhillon. Bio: http://sanmi.cs.illinois.edu/bio.html"
"Thursday, November 02, 2017",4:00 pm,"Charles G. Miller Auditorium, B102 Chemical & Life Sciences Laboratory, 601 S. Goodwin Avenue, Urbana","Microbiology Seminar:  Dr. Alexander Horswill, University of Colorado -- ""A surface protein expression program controls Staphylococcus aureus colonization and disease""",
"Thursday, November 02, 2017",4:00 pm,1024 Chem Annex,"Aastha Sharma, University of Illinois, ""Borophene: the next generation graphene""",
"Thursday, November 02, 2017",4:00 pm,1024 Chem Annex,"Ruixian Zhang, University of Illinois, ""ThFeAsN: Nitrogen-Containing Iron-Pnictide Superconductor""",
"Thursday, November 02, 2017",5:00 - 6:30 pm,"Music Room, Levis Faculty Center (919 W. Illinois St., Urbana, IL 61801)","1917-2017 Fall Symposium Keynote Address: Boris Kolonitskii, ""100 Years Later: Memories of the Revolution in Contemporary Russia""","Boris Kolonitskii is the resident senior research scholar at the St. Petersburg Institute of History at the Russian Academy of Sciences, and Professor at the European University in St. Petersburg. He is the author of numerous scholarly works on the Russian revolution of 1917, including Interpreting the Russian Revolution: The Language and Symbols of 1917 (with O. Figes, Yale University Press, 1999).   Reception following at 6:30-7:30pm. in 210 Levis. Part of a series of events in the 2017-2018 academic year in connection with the ""1917: Ten Days that shook the world / 2017: Ten Days that shake the campus"" initiative.   Learn more about the 1917-2017 Fall Symposium."
"Thursday, November 02, 2017",5:00 pm,"Music Room, Levis Faculty Center",100 Years Late: Memories of the Revolution in Contemporary Russia,"Talk by Boris Kolonitskii (European University of St. Petersburg). The resident senior research scholar at the St. Petersburg Institute of History at the Russian Academy of Sciences, and Professor at the European University in St. Petersburg, Professor Kolonitski is the author of numerous scholarly works on the Russian revolution of 1917, including Interpreting the Russian Revolution: The Language and Symbols of 1917 (with O. Figes, Yale University Press, 1999).   Learn more about Boris Kolonitskii's talk and the Fall symposium."
"Thursday, November 02, 2017",5:00 pm,"Levis Faculty Center, 919 W Illinois St, Urbana, IL 61801, Music Room",[1917/2017] Fall Symposium,The 1917/2017 Fall Symposium.   This event is part of the event series entitled “1917: Ten days that shook the world / 2017: Ten days that shake the campus”. More information is available here.
"Thursday, November 02, 2017",5:30 pm,Expresso Royale,Pause Café,"French Conversation Group. All are welcome, any level of French. Meet at Express Royale on Oregon at 5:30 every Thursday when classes are in session."
"Thursday, November 02, 2017",5:30 pm,"Krannert Art Museum Lower Level, Auditorium (Room 62)",Scholar Talk: Provenance,"""'The Fine Arts are Never Daunted': The Monuments Men of World War II"" Talk by MacKenzie L. Mallon, provenance specialist, Nelson-Atkins Museum of Art."
"Thursday, November 02, 2017",5:30 pm,"Espresso Royale, 1117 W. Oregon St., Urbana","""LOGOS"" - Conversation Table in Modern Greek",Join us in conversation table! Practice speaking in Modern Greek with native speakers. Refine your language skills. Learn more about Greek culture and language. Try Greek snacks!
