"Monday, March 27, 2006",3:00 - 4:30 pm,210 Illini Union,The Job Search in Consulting,"This workshop will discuss consulting job search strategies for grad students. It will provide information about how to begin and organize the job search, what strategies are most effective, how to research organizations, and where to find other helpful resources."
"Tuesday, November 28, 2017",5:30 pm,2405 Siebel Center,Veriflow Tech Talk,
"Wednesday, November 29, 2017",10:00 am,2405 Thomas M. Siebel Center for Computer Science,Gautam Das: Data Exploration and Analytics: Fundamental Algorithms and Emerging Applications,"Abstract: In recent years, there have been many important advances in data exploration and data analytics techniques, both in fundamental algorithms well as novel application domains. Our own research has focused on fundamental algorithms for data exploration such as query results ranking and top-k retrieval, as well as algorithms for data analytics such as sampling-based aggregate estimation. We have also made significant efforts to apply our algorithmic techniques to a variety of emerging application domains such as social media and the deep web, where the problems are challenging because of limiting data access interfaces. Our talk will focus on describing the interesting technical challenges and algorithmic innovations necessary to address these emerging problems, as well as the challenges and opportunities ahead.    Bio: Gautam Das is Professor and Head of the Database Exploration Laboratory (DBXLAB) at the CSE department of UT-Arlington. Prior to joining UTA in Fall 2004, Dr. Das held positions at Microsoft Research, Compaq Corporation, and the University of Memphis. He graduated with a B.Tech in computer science from IIT Kanpur, India, and with a Ph.D in computer science from the University of Wisconsin, Madison.   Dr. Das has broad research interests in all aspects of Big Data Exploration, including databases, data analytics and mining, information retrieval, and algorithms. His current research is focused on data management and algorithmic problems in the deep web, social networks and collaborative media, as well as ranking, search, and analytics problems in databases. His research has resulted in about 200 papers, many of which have appeared in premier data mining, database and algorithms conferences and journals. His work has received several awards, including the IEEE ICDE 10-Year Influential Paper award received in 2012, ACM SIGKDD Doctoral Dissertation Award (honorable mention) in 2014 for his recent student, Best Student Paper Award of CIKM 2013, VLDB Journal special issues on Best Papers of VLDB 2012 and VLDB 2007, Best Paper of ECML/PKDD 2006, and Best Paper (runner up) of ACM SIGKDD 1998. He has been a keynote speaker on several occasions such as at IEEE ICCA 2017, ExploreDB 2015, IEEE APWC 2014, WebDB 2012, DBRank 2012, and presented invited lectures, tutorials and courses at various universities, research labs, and conferences.   He has been on the Editorial Board of the journals ACM TODS and IEEE TKDE. He has served as General Chair of ACM SIGMOD/PODS 2018, ICIT 2009, Program Chair of COMAD 2008, CIT 2004 and SIGMOD-DMKD 2004, Best Paper Awards Chair of ACM SIGKDD 2006, as well as in program committees of numerous conferences. He has served as a Guest Editor for the ACM TKDD special issue devoted to the best papers of ACM SIGKDD 2006. "
"Friday, December 01, 2017",1:00 pm,4407 Siebel Center,Final Exam of Xiang Ren,"Thesis title: Effort-Light StruckMine: Turning Massive Text Corpora into Structures Thesis committee: Jiawei Han, Director/Chair Chengxiang Zhai Tarek Abdelzaher Heng Ji"
"Sunday, December 03, 2017",1:00 - 3:00 pm,0224 Siebel Center,Girls Who Code Club,"CS @ ILLINOIS hosts a chapter of Girls Who Code (girlswhocode.com), a club that allows middle school and high school girls to explore coding in a fun and friendly environment. The goal is to inspire, educate, and equip girls with the computing skills to pursue 21st century opportunities."
"Monday, December 04, 2017",6:00 - 8:00 pm,"Thomas M. Siebel Center for Computer Science, Rooms 0222 & 0224",Hour of Code at CS @ ILLINOIS,"In conjunction with Computer Science Education Week, and Hour of Code, CS @ ILLINOIS hosts an Hour of Code that is open to the public and a great outing for the whole family. We use Code.org as the guided curriculum, and support is available from several CS @ ILLINOIS students, faculty, staff, and volunteers. Hour of Code at CS @ ILLINOIS is held each December, and information will be updated on the CS K-12 Outreach Calendar."
"Thursday, December 07, 2017",11:00 am,3124 Siebel Center,Final Exam of Imani Palmer,"Thesis title: Forensic Analysis of Computer Evidence Thesis committee: Roy Campbell, Director/Chair Carl Gunter Adam Bates Jay Kesan Boris Gelfand"
"Sunday, December 10, 2017",1:00 - 3:00 pm,0224 Siebel Center,Girls Who Code Club,"CS @ ILLINOIS hosts a chapter of Girls Who Code (girlswhocode.com), a club that allows middle school and high school girls to explore coding in a fun and friendly environment. The goal is to inspire, educate, and equip girls with the computing skills to pursue 21st century opportunities."
"Thursday, December 14, 2017",10:00 - 11:00 am,2405 Siebel Center,Shuzhi Sam Ge: Historical and Futuristic Perspectives of Robotics,"Abstract: Robotics and Artificial Intelligence (AI) are the buzzwords of today in research, industry and funding agencies as they are revolutionizing our work and daily lives. In this lecture, I will first give a brief introduction of industrial robots which have reduced the need for manual labour, then go through the work of mobile robots which have much wider outreach and larger operating space in comparison with industrial robots, and welcome the era of social robots which are becoming parts of the daily lives in education, healthcare, finance, entertainment, etc. I would like to conclude my lecture by discussing the fusion of AI and Robotics. For each of the subtopics, I will begin with an overview for a broader perspective, before delving into certain fundamental technical details and actual development examples. After a brief history of industrial and mobile robotics, I will focus more on the recent research works of social robotics which call for much higher demands in robot designs with artistic appeal, intelligent control with safety, scene understanding for better interaction and companionship, and among others. At this point of the time, the fusion of AI and robotics is apparent, and open for us to work together to make social robots as an integral part of our social fabric.   Bio: Shuzhi Sam Ge is the founding Director of Social Robotics Lab, Smart Systems Institute, and Professor of Department of Electrical and Computer Engineering, the National University of Singapore, the founding Director of Centre for Robotics, University of Electronic Science and Technology of China, Chengdu (on leave). He received his BSc degree from Beijing University of Aeronautics & Astronautics in 1986, and PhD degree and DIC from the Imperial College, London in 1993. He has (co)-authored 7 books and over 400 international journal and conference papers. He has been playing a leading role in fundamental research in robotics, intelligent control and translational research.   He serves as the founding Editor-in-Chief of the International Journal of Social Robotics, Springer, and served/serves as an Associate Editor for a number of flagship journals including IEEE Transactions on SMC: Systems, IEEE Transactions on Automatic Control, IEEE Transactions on Control Systems Technology, IEEE Transactions on Neural Networks, and Automatica, Book Editor for Taylor & Francis Automation and Control Engineering Series. He serves/served as Vice President for Membership Activities, 2011-2012, Vice President of Technical Activities, 2009-2010, Member of Board of Governors, 2007-2009, and Chairman of the Technical Committee of Intelligent Control, 2005-2008, IEEE Control Systems Society (CSS). He is a Fellow of IEEE, IFAC, and IET, and Singapore Academy of Engineering. Website: http://robotics.nus.edu.sg"
"Wednesday, December 20, 2017",5:00 - 10:00 pm,4107 Thomas M. Siebel Center for Computer Science,Virtual Reality Open House,"Virtual and augmented reality technology has recently advanced by leaps and bounds due to widespread investment and interest from consumers, corporations, and campuses around the world. The VR course at the University of Illinois is a one-of-a-kind experience for students that empowers them by leveraging the latest tools and technology. In addition to learning fundamentals about human perception and VR engineering, they collaboratively build first-person, immersive experiences that have the power to touch people in a way that was not possible a decade ago, but is now easily accessible through smartphones and other consumer devices. Experience virtual reality for yourself through the eyes of Department of Computer Science’s student VR projects from 5-10 p.m. on Wednesday, Dec. 20, in the VR Lab at Siebel Center (room 4107) on the University of Illinois campus. Projects from CS @ ILLINOIS’ Virtual Reality course and its 170 students show how VR can be used to explore a college campus or immerse the user in experiences and subjects ranging from learning to walk after a stroke to the life of Sandra Bland, the Chicago woman who died in police custody in Texas in 2015 and was the subject of intense news coverage. For some examples of past projects, check out https://courses.engr.illinois.edu/cs498sl3/fa2017/gallery.php Facebook event: https://www.facebook.com/events/132451890763913"
"Sunday, January 07, 2018",1:00 - 3:00 pm,0224 Siebel Center,Girls Who Code Club,"CS @ ILLINOIS hosts a chapter of Girls Who Code (girlswhocode.com), a club that allows middle school and high school girls to explore coding in a fun and friendly environment. The goal is to inspire, educate, and equip girls with the computing skills to pursue 21st century opportunities."
"Sunday, January 14, 2018",1:00 - 3:00 pm,0224 Siebel Center,Girls Who Code Club,"CS @ ILLINOIS hosts a chapter of Girls Who Code (girlswhocode.com), a club that allows middle school and high school girls to explore coding in a fun and friendly environment. The goal is to inspire, educate, and equip girls with the computing skills to pursue 21st century opportunities."
"Sunday, January 21, 2018",1:00 - 3:00 pm,0224 Siebel Center,Girls Who Code Club,"CS @ ILLINOIS hosts a chapter of Girls Who Code (girlswhocode.com), a club that allows middle school and high school girls to explore coding in a fun and friendly environment. The goal is to inspire, educate, and equip girls with the computing skills to pursue 21st century opportunities."
"Monday, January 22, 2018",10:00 - 11:00 am,2405 Thomas M. Siebel Center for Computer Science,"Aravind Srinivasan: Algorithms, Randomness, and Networks: Confluence and Applications","Abstract: I will discuss the role of algorithms and probabilistic methods in combinatorial optimization and public health, with an emphasis on networked phenomena. This includes research on the Lovasz Local Lemma and in combinatorial optimization, the role of networked phenomena in public-health preparedness, and algorithms in E-commerce. My goal is to articulate the power of algorithms, probabilistic methods, and networked phenomena in scientific, technological, and societal applications.   Bio: Arvind Srinivasan is a Professor of Computer Science at the University of Maryland, College Park. He received his undergraduate degree from the Indian Institute of Technology, Madras, and his Ph.D. from Cornell University. He was a postdoctoral researcher at the Institute for Advanced Study in Princeton and at DIMACS. He has also worked at Bell Labs.   Aravind Srinivasan's research interests are in randomized algorithms, networking, social networks, and combinatorial optimization, as well as in the growing confluence of algorithms, networks, and randomness, in fields including the social Web, machine learning, public health, biology, E-commerce, and energy. He is Editor-in-Chief of the ACM Transactions on Algorithms, a Managing Editor for Theory of Computing, and an Associate Editor of Networks. His papers have been (co-)recipients of the Best Paper/Best Student Paper Awards at various conferences in areas including algorithms, networking, and social networks. Srinivasan is a Fellow of four professional societies: ACM, AAAS, IEEE and EATCS. He received a Distinguished Alumnus Award from IIT Madras. He also received the Distinguished Faculty Award from the Board of Visitors of the College of Computing, Mathematical, and Natural Sciences (University of Maryland) in 2016. See: http://www.cs.umd.edu/~srin/"
"Tuesday, January 23, 2018",10:00 - 11:00 am,"NCSA Auditorium (Room 1122, 1205 W. Clark St., Urbana)",Aravind Srinivasan: A Vision for the Future of Illinois Computer Science,"Abstract: This is an exciting time to work in Computer Science, with the ever-growing power and ubiquity of the discipline. Illinois Computer Science is a very strong department located in a renowned College and University. However, there are existing and looming challenges, including the funding landscape, maintaining visibility, educating for the future, smart management of increasing size, and ensuring that Computer Science is a big tent. I will discuss my vision for the future of Illinois Computer Science, including my ideas about how to turn these and other challenges into opportunities.   Bio: Aravind Srinivasan is a Professor of Computer Science at the University of Maryland, College Park. He received his undergraduate degree from the Indian Institute of Technology, Madras, and his Ph.D. from Cornell University. He was a postdoctoral researcher at the Institute for Advanced Study in Princeton and at DIMACS. He has also worked at Bell Labs.   Aravind Srinivasan's research interests are in randomized algorithms, networking, social networks, and combinatorial optimization, as well as in the growing confluence of algorithms, networks, and randomness, in fields including the social Web, machine learning, public health, biology, E-commerce, and energy. He is Editor-in-Chief of the ACM Transactions on Algorithms, a Managing Editor for Theory of Computing, and an Associate Editor of Networks. His papers have been (co-)recipients of the Best Paper/Best Student Paper Awards at various conferences in areas including algorithms, networking, and social networks. Srinivasan is a Fellow of four professional societies: ACM, AAAS, IEEE and EATCS. He received a Distinguished Alumnus Award from IIT Madras. He also received the Distinguished Faculty Award from the Board of Visitors of the College of Computing, Mathematical, and Natural Sciences (University of Maryland) in 2016. See: http://www.cs.umd.edu/~srin/"
"Wednesday, January 24, 2018",12:00 - 12:50 pm,3405 Siebel Center,Office of Technology Management Information Session,"The Office of Technology Management is seeking MBA, PhD and JD candidates to join its PAID ($21.50/hr) Commercialization Analyst Intern Program for 2018-2019 (May, 2018-May 2019).   Interns will develop an understanding of intellectual property law, market and industry analysis, and introductory licensing methods and strategies.   Interns will have the opportunity to:• Network with start-ups and incubators• Develop interview and presentation skills• Make contacts with patent attorneys• Work alongside licensing agents and patent agents   Attend this information session for additional details. Pizza provided."
"Monday, January 29, 2018",1:00 - 4:00 pm,Siebel Center Lobby,CME Hack Challenge,
"Monday, January 29, 2018",1:00 - 4:00 pm,Siebel Center Lobby,Ask CME,
"Tuesday, January 30, 2018",10:00 - 11:00 am,2405 Thomas M. Siebel Center for Computer Science,"Todd M. Austin: ""Peering Into the Post Moore's Law World""","Abstract: For decades, Moore's Law dimensional scaling has been the fuel that propelled the computing industry forward, by delivering performance, power and cost advantages with each new generation of silicon. Today, these scaling benefits are slowing to a crawl. If the computing industry wants to continue to make scalability the primary source of value in tomorrow's computing systems, we will have to quickly find new and productive ways to scale future systems. In this talk, I will highlight my work and the work of others that is rejuvenating scaling through the application of heterogeneous parallel designs. Leveraging these technologies to solve the scaling problem will be a significant challenge, as future scalability success will ultimately be less about “how” to do it and more about “how much” will it cost.   Bio: Todd Austin is a Professor of Electrical Engineering and Computer Science at the University of Michigan in Ann Arbor. His research interests include computer architecture, robust and secure system design, hardware and software verification, and performance analysis tools and techniques. From 2012-2017, Todd was the director of C-FAR, the Center for Future Architectures Research, a multi-university SRC/DARPA funded center that was seeking technologies to scale the performance and efficiency of future computing systems. Prior to joining academia, Todd was a Senior Computer Architect in Intel's Microcomputer Research Labs, a product-oriented research laboratory in Hillsboro, Oregon. Todd is the first to take credit (but the last to accept blame) for creating the SimpleScalar Tool Set, a popular collection of computer architecture performance analysis tools. Todd is co-author (with Andrew Tanenbaum of Vrije Universiteit) of the undergraduate computer architecture textbook, ""Structured Computer Architecture, 6th Ed."" In addition to his work in academia, Todd is founder and President of SimpleScalar LLC and co-founder of InTempo Design LLC. In 2002, Todd was a Sloan Research Fellow, and in 2007 he received the ACM Maurice Wilkes Award for ""innovative contributions in Computer Architecture including the SimpleScalar Toolkit and the DIVA and Razor architectures."" Todd is an IEEE Fellow, and he received his PhD in Computer Science from the University of Wisconsin in 1996. http://web.eecs.umich.edu/~taustin/"
"Tuesday, January 30, 2018",10:00 am - 2:00 pm,Siebel Center Atrium,Capital One Corporate Day,
"Tuesday, January 30, 2018",5:30 pm,Room 2405 Siebel Center,Capital One Tech Talk,
"Wednesday, January 31, 2018",10:00 - 11:00 am,"NCSA Auditorium (Room 1122, 1205 W. Clark St., Urbana)","Todd M. Austin: ""Finding Stability, Success, and Fulfillment for the Modern Computer Science Department""","Abstract: Computer Science is highly evolving today, with a fast-changing technology landscape, skyrocketing enrollments, and seemingly endless service demands. How do we navigate these rough waters without drowning, to achieve a stable state where members of the department enjoy the balance and fulfillment that academia promises? In this talk, I'll share my thoughts and ideas on how a modern Computer Science department can find this nirvana.   Bio: Todd Austin is a Professor of Electrical Engineering and Computer Science at the University of Michigan in Ann Arbor. His research interests include computer architecture, robust and secure system design, hardware and software verification, and performance analysis tools and techniques. From 2012-2017, Todd was the director of C-FAR, the Center for Future Architectures Research, a multi-university SRC/DARPA funded center that was seeking technologies to scale the performance and efficiency of future computing systems. Prior to joining academia, Todd was a Senior Computer Architect in Intel's Microcomputer Research Labs, a product-oriented research laboratory in Hillsboro, Oregon. Todd is the first to take credit (but the last to accept blame) for creating the SimpleScalar Tool Set, a popular collection of computer architecture performance analysis tools. Todd is co-author (with Andrew Tanenbaum of Vrije Universiteit) of the undergraduate computer architecture textbook, ""Structured Computer Architecture, 6th Ed."" In addition to his work in academia, Todd is founder and President of SimpleScalar LLC and co-founder of InTempo Design LLC. In 2002, Todd was a Sloan Research Fellow, and in 2007 he received the ACM Maurice Wilkes Award for ""innovative contributions in Computer Architecture including the SimpleScalar Toolkit and the DIVA and Razor architectures."" Todd is an IEEE Fellow, and he received his PhD in Computer Science from the University of Wisconsin in 1996. http://web.eecs.umich.edu/~taustin/"
"Wednesday, January 31, 2018",2:00 pm,2405 Thomas M. Siebel Center for Computer Science,"Daniel Genkin: ""Real World Security: From Theory to Practice and Back Again""","Abstract: The security of any system relies on models and assumptions that attempt to capture potential adversarial behavior. Unfortunately, when faced with real world adversaries, these assumptions often become flaky, inaccurate or even completely incorrect. In this talk, I will show several examples of this gap between theoretical and real-world security.   First, I will present Spectre and Meltdown, two microarchitectural attacks that read protected OS kernel memory by exploiting speculative execution, a performance optimization typically performed by all modern CPUs. Second, I will show how to utilize unintentional physical side-channel leakage from complex computing devices in order to extract secret cryptographic keys. Finally, on the defensive side, I will show how to bridge theory and practice by discussing how to construct and deploy verifiable computation schemes for arbitrary C programs.   The talk will discuss cryptographic techniques and will include live demonstrations.   Bio: Daniel Genkin is currently a Postdoctoral Fellow at the University of Pennsylvania and the University of Maryland where he is hosted by Prof. Nadia Heninger and Prof. Jonathan Katz. He earned his Ph.D. in 2016 from the Computer Science Department at the Technion — Israel's Institute of Technology, where he was co-advised by Prof. Yuval Ishai and Prof. Eran Tromer.   Daniel’s research interests are in cryptography and systems security. He is interested in both theory and practice with particular interests in side-channel attacks, hardware security, cryptanalysis, secure multiparty computation (MPC), verifiable computation and SNARKS."
"Thursday, February 01, 2018",10:00 am,2405 Thomas M. Siebel Center for Computer Science,"Cathy Wu: ""Mixed-Autonomy Mobility: Large-Scale Learning and Optimization""","Abstract: How will self-driving cars change urban mobility? This talk describes both theoretical and scientific contributions in the field of reinforcement learning, combinatorial optimization, and convex optimization, presented in the context of enabling mixed-autonomy mobility, the gradual and complex integration of automated vehicles into the existing traffic system.   The talk first presents new contributions in mixed-autonomy traffic, which explore and quantify the potential impact of a small fraction of automated vehicles on low-level traffic flow dynamics, using novel techniques in model-free deep reinforcement learning. Second, the talk presents reinforcement learning techniques for improved variance reduction developed for the control of complex large-scale systems such as mixed-autonomy traffic presented in the first part. To anchor this work in a broader mobility planning perspective, recent theoretical contributions in convex and combinatorial optimization, which contribute to challenges in higher-level individual and aggregate decision making in mixed-autonomy mobility will then be presented in the third part of the talk. More generally, the continued and accelerating introduction of automation into society will generate widespread yet poorly understood externalities. Therefore, this talk concludes by proposing a multi-scale design paradigm for developing sustainable and reliable intelligent infrastructure, which extends the current methodology for building AI systems, and a taxonomy of critical challenges both in machine learning and modeling, needed to address growing problems created by rapid urbanization. Bio: Cathy Wu is a PhD candidate in machine learning in Electrical Engineering and Computer Science (EECS) at UC Berkeley, Berkeley Artificial Intelligence Research (BAIR), Berkeley DeepDrive (BDD), California PATH, and the Berkeley RISELab. She received a Master of Engineering degree in EECS (2013) and a Bachelor of Science degree in EECS (2012) from the Massachusetts Institute of Technology (MIT).   Cathy Wu is the recipient of several fellowships including NSF Graduate Research Fellowship, the Berkeley Chancellor's Fellowship for Graduate Study, the NDSEG Fellowship, and the Dwight David Eisenhower Graduate Fellowship. Her work was acknowledged by several awards, including the 2016 IEEE ITSC Best Paper Award and the ITS Outstanding Graduate Student Award. Her leadership, in particular as the Lead of the Learning Traffic Research Team at UC Berkeley and the Chair of the Interdisciplinary Research Initiative within the ACM Future of Computing Academy, was recognized by numerous awards and invitations, such as multiple NSF early-career investigator workshops on cyber-physical systems and the 2017 IEEE Leaders Summit. Her areas of interest include machine learning, optimization, and control systems, particularly problems concerning network dynamical systems, multi-agent learning systems, and transportation. Her research goal is to advance computational methods to enable intelligent infrastructure. http://www.wucathy.com/blog/"
"Thursday, February 01, 2018",6:00 - 7:30 pm,Room 2405 Siebel Center,CME Tech Talk,
"Friday, February 02, 2018",9:00 am - 12:00 pm,Siebel Center Lobby,Ask CME,
"Monday, February 05, 2018",4:00 - 7:00 pm,Electrical and Computer Engineering Building,The Corporate Connection Spring 2018 After Hours,"For more information, please visit: https://corporateconnection.cs.ece.illinois.edu/afterhours.html."
"Tuesday, February 06, 2018",10:00 am - 2:00 pm,Siebel Center Atrium,Schlumberger Lobby Day,
"Tuesday, February 06, 2018",10:00 am,2405 Thomas M. Siebel Center for Computer Science,"Matthew O'Toole: ""Probing Light Transport for 3D Shape""","Abstract: There is a rising demand for high-performance 3D sensors in response to the rapid development of autonomous cars, 3D printers, and virtual/augmented reality systems. These sensors often make use of controllable light sources to send light signals into an environment, and cameras to measure the signal reflected back in response. This approach can, however, fail in critical scenarios where objects with complex material properties are present, when imaging objects under overwhelmingly bright sunlight, or when the object of interest is hidden behind an occluder.   In this talk, I will address these key challenges by presenting a new family of computational cameras that explicitly control what light paths contribute to an image. First, I will identify the crucial link between stereo geometry and light transport used to attenuate the contribution of multiply-scattered light paths which make 3D imaging hard. Second, I will show how this link can be further exploited to optimize the energy-efficiency of these camera systems, which enables 3D imaging under strong ambient lighting. Finally, I will explain how sampling a specific set of light paths leads to the derivation of an efficient, closed-form solution for reconstructing images of objects hidden from view.   Bio: Matthew O’Toole is a postdoctoral scholar with the Department of Electrical Engineering at Stanford University. His research focus is on computational imaging, a highly multi-disciplinary topic that makes use of novel combinations of computation, electronics, and optics to overcome the limitations of conventional imaging systems. He completed his Ph.D. at the University of Toronto in 2016, and his thesis received the ACM SIGGRAPH Outstanding Dissertation Honorable Mention award in 2017. His research accolades also include two runner-up best paper awards (CVPR 2014, ICCV 2007) and two best demo awards (CVPR 2015, ICCP 2015). He co-organized two workshops on Computational Cameras and Displays at CVPR 2016 and 2017, and a course by the same name at SIGGRAPH 2014. He is supported by a Banting Postdoctoral Fellowship from the Government of Canada. https://web.stanford.edu/~motoole/"
"Wednesday, February 07, 2018",6:00 pm,Room 2405 Siebel Center,Oath/Yahoo Tech Talk,
"Thursday, February 08, 2018",2:00 pm,2124 Siebel Center,Final Exam of Cosmin Radoi,"Thesis title: Towards Evolutionalry Program Transformation Thesis committee: Grigore Rosu, Director/Chair David Padua Danny Dig Manu Sridharan"
"Friday, February 09, 2018",10:00 am,2405 Thomas M. Siebel Center for Computer Science,"Heng Ji: ""Universal Information Extraction""","Abstract: The big data boom in recent years covers a wide spectrum of heterogeneous data types, from text to image, video, speech, and multimedia. Most of the valuable information in such ""big data"" is encoded in natural language, which makes it accessible to some people — for example, those who can read that particular language — but much less amenable to computer processing beyond a simple keyword search. My focused research area, cross-source Information Extraction (IE) on a massive scale, aims to extract accurate, concise, and trustable information embedded in big data from heterogeneous sources, and thus create the next generation of information access in which humans can communicate with computers in any natural language.   Traditional IE approaches heavily relied on pre-defined schemas and a substantial amount of manual clean annotations for training, and thus they were limited to a certain domain, genre, language, and data modality. In this talk, I will present a new Universal IE paradigm to combine the merits of traditional IE (high quality and fine granularity) and Open IE (high scalability). This framework is able to discover schemas and extract facts from any input data in any domain, without any annotated training data or predefined schema, by combining distributional semantics and symbolic semantics. I will describe how to construct a common semantic space that is massively scalable across thousands of languages, multiple data modalities (text, images, videos), and sources. This common space is capable of representing knowledge elements at all scales from atomic entities to structured relations and events, conducting inference and transfering knowledge across sources. Because of this new paradigm, IE techniques, for the first time, can be extended from a dozen of knowledge types to thousands of types, from a few dominant languages to thousands of low-resource languages, from texts to multiple data modalities including images and videos, with higher quality and lower cost. The resulting systems have won top performance at various NIST international research evaluations for a decade and been selected for DARPA, ARL, AFRL, DTRA and FBI demos and transitions.   Bio: Heng Ji is the Edward P. Hamilton Development Chair Professor in Computer Science at Rensselaer Polytechnic Institute. She received her Ph.D. in Computer Science from New York University. Her research interests focus on Natural Language Processing, especially on Information Extraction and Knowledge Base Population. She was selected as ""Young Scientist"" and a member of the Global Future Council on the Future of Computing by the World Economic Forum in 2016 and 2017. She received ""AI's 10 to Watch"" Award by IEEE Intelligent Systems in 2013, NSF CAREER award in 2009, Google Research Awards in 2009 and 2014, IBM Watson Faculty Award in 2012 and 2014, and Bosch Research Awards in 2015, 2016 and 2017. She coordinated the NIST TAC Knowledge Base Population task since 2010, and led the DARPA DEFT TinkerBell team consisting of seven universities (Columbia, Cornell, JHU, RPI, Stanford, UIUC and UPenn), and the ARL knowledge networks construction task performed by RPI, UIUC and USC. She is now serving as the Program Committee Co-Chair of NAACL2018. Her research has been widely supported by the U.S. government (NSF, DARPA, ARL, IARPA, AFRL and DHS) and industry (Bosch, Google, IBM and Disney). http://nlp.cs.rpi.edu/hengji.html"
"Monday, February 12, 2018",10:00 - 11:00 am,2405 Thomas M. Siebel Center for Computer Science,"Srinivas Aluru: ""Genomes Galore: Big Data Challenges in the Life Sciences""","Abstract: While the big data revolution in the consumer, business, and social networks domains is widely known, a similar revolution is taking place in the sciences and engineering driven by high-throughput instrumentation. This talk will feature big data challenges in the life sciences, primarily due to advances in sequencing that resulted in several orders of magnitude throughput increases per unit cost during the last decade. These advances are democratizing big data generation capabilities and spawning new scientific inquiries that would not be feasible otherwise. High-throughput sequencers enable diverse applications, each requiring its own class of supporting algorithms. I will present an overview of my group’s research in addressing some of these issues through the development of efficient algorithms, high performance computing approaches, and community building efforts.   Bio: Srinivas Aluru is co-Executive Director of the Interdisciplinary Research Institute in Data Engineering and Science (IDEaS) and a professor in the School of Computational Science and Engineering at Georgia Institute of Technology. He co-leads the NSF South Big Data Regional Innovation Hub which nurtures big data partnerships between organizations in the 16 Southern States and Washington D.C., and the NSF Transdisciplinary Research Institute for Advancing Data Science. Previously, he worked for fourteen years as a faculty member at Iowa State University. There, he held the Mehl Professorship and the Stanley Chair in Interdisciplinary Engineering, served as Associate Chair for Research in the Electrical and Computer Engineering Department, and Chaired the interdepartmental Bioinformatics and Computational Biology program.   Aluru conducts research in high performance computing with emphasis on parallel algorithms and applications, data science, bioinformatics and systems biology, combinatorial scientific computing with applications in computational electromagnetics and materials informatics, and applied algorithms. He is Chair of the ACM Special Interest Group on Bioinformatics, Computational Biology and Biomedical Informatics (SIGBIO). He is a recipient of the NSF Career award, IBM faculty award, Swarnajayanti Fellowship from the Government of India, John. V. Atanasoff Discovery Award, and the Outstanding Senior Faculty Research award and the Dean’s award for faculty excellence at Georgia Tech. He is a Fellow of the AAAS and IEEE, and a recipient of the IEEE Computer Society Meritorious Service and Golden Core awards. https://www.cc.gatech.edu/~saluru/"
"Tuesday, February 13, 2018",10:00 - 11:00 am,"NCSA Auditorium (Room 1122, 1205 W. Clark St., Urbana)","Srinivas Aluru: ""Navigating the Ever-changing Landscape of Computer Science and Ensuring the Preeminence of Illinois Computer Science""","Abstract: Explosive growth in data science, wide spread adoption of data-driven discovery and data analytics, newfound successes of self-learning mechanisms such as deep learning, autonomous vehicular technology, internet of things, and increasing adoption of computing devices in every part of life are all leading to the next wave of expansion of computer science. In addition, we are a key enabler of many human activities including financial transactions, social networking, time management, health management, communication, and work related activities in many professions. While universities are struggling to cope with the resulting ramp up in demand for CS education, new advances in on-line learning are breaking institutional barriers and enabling global outreach. Furthermore, the economic opportunities afforded by our field make it even more imperative to achieve inclusive growth. In this talk, I will present my vision for leading the Illinois CS department and ensuring and enhancing its preeminence as a global leader in education, research, and service.   Bio: Srinivas Aluru is co-Executive Director of the Interdisciplinary Research Institute in Data Engineering and Science (IDEaS) and a professor in the School of Computational Science and Engineering at Georgia Institute of Technology. He co-leads the NSF South Big Data Regional Innovation Hub which nurtures big data partnerships between organizations in the 16 Southern States and Washington D.C., and the NSF Transdisciplinary Research Institute for Advancing Data Science. Previously, he worked for fourteen years as a faculty member at Iowa State University. There, he held the Mehl Professorship and the Stanley Chair in Interdisciplinary Engineering, served as Associate Chair for Research in the Electrical and Computer Engineering Department, and Chaired the interdepartmental Bioinformatics and Computational Biology program.   Aluru conducts research in high performance computing with emphasis on parallel algorithms and applications, data science, bioinformatics and systems biology, combinatorial scientific computing with applications in computational electromagnetics and materials informatics, and applied algorithms. He is Chair of the ACM Special Interest Group on Bioinformatics, Computational Biology and Biomedical Informatics (SIGBIO). He is a recipient of the NSF Career award, IBM faculty award, Swarnajayanti Fellowship from the Government of India, John. V. Atanasoff Discovery Award, and the Outstanding Senior Faculty Research award and the Dean’s award for faculty excellence at Georgia Tech. He is a Fellow of the AAAS and IEEE, and a recipient of the IEEE Computer Society Meritorious Service and Golden Core awards. https://www.cc.gatech.edu/~saluru/"
